date,slot,interval_start,interval_end,observed_available_at,price_available_at,load_kw,pv_actual_kw,load_kwh,pv_actual_kwh,net_load_kwh,price_actual_yuan_per_kwh,price_fixed_yuan_per_kwh,load_source,pv_source,price_source
2025-05-20,3,2025-05-20T00:20,2025-05-20T00:30,2025-05-20T00:30,2025-05-20T00:30,3599.27,0.0,599.8783333333333,0.0,599.8783333333333,0.4785,0.4269,附件/附件2.xlsx::小区负载!D141,附件/附件2.xlsx::光伏发电实际功率!D141,附件/附件4.xlsx::Sheet1!D141
2025-05-20,4,2025-05-20T00:30,2025-05-20T00:40,2025-05-20T00:40,2025-05-20T00:40,3523.9969,0.0,587.3328166666666,0.0,587.3328166666666,0.4482,0.4272,附件/附件2.xlsx::小区负载!E141,附件/附件2.xlsx::光伏发电实际功率!E141,附件/附件4.xlsx::Sheet1!E141
2025-05-20,5,2025-05-20T00:40,2025-05-20T00:50,2025-05-20T00:50,2025-05-20T00:50,3484.0799,0.0,580.6799833333333,0.0,580.6799833333333,0.4165,0.4271,附件/附件2.xlsx::小区负载!F141,附件/附件2.xlsx::光伏发电实际功率!F141,附件/附件4.xlsx::Sheet1!F141
2025-05-20,6,2025-05-20T00:50,2025-05-20T01:00,2025-05-20T01:00,2025-05-20T01:00,3543.55,0.0,590.5916666666667,0.0,590.5916666666667,0.428,0.4285,附件/附件2.xlsx::小区负载!G141,附件/附件2.xlsx::光伏发电实际功率!G141,附件/附件4.xlsx::Sheet1!G141
2025-05-20,7,2025-05-20T01:00,2025-05-20T01:10,2025-05-20T01:10,2025-05-20T01:10,3557.164,0.0,592.8606666666667,0.0,592.8606666666667,0.466,0.4311,附件/附件2.xlsx::小区负载!H141,附件/附件2.xlsx::光伏发电实际功率!H141,附件/附件4.xlsx::Sheet1!H141
2025-05-20,8,2025-05-20T01:10,2025-05-20T01:20,2025-05-20T01:20,2025-05-20T01:20,3510.8711,0.0,585.1451833333333,0.0,585.1451833333333,0.4951,0.4302,附件/附件2.xlsx::小区负载!I141,附件/附件2.xlsx::光伏发电实际功率!I141,附件/附件4.xlsx::Sheet1!I141
2025-05-20,9,2025-05-20T01:20,2025-05-20T01:30,2025-05-20T01:30,2025-05-20T01:30,3451.22,0.0,575.2033333333333,0.0,575.2033333333333,0.472,0.4279,附件/附件2.xlsx::小区负载!J141,附件/附件2.xlsx::光伏发电实际功率!J141,附件/附件4.xlsx::Sheet1!J141
2025-05-20,10,2025-05-20T01:30,2025-05-20T01:40,2025-05-20T01:40,2025-05-20T01:40,3437.7251,0.0,572.9541833333334,0.0,572.9541833333334,0.383,0.4312,附件/附件2.xlsx::小区负载!K141,附件/附件2.xlsx::光伏发电实际功率!K141,附件/附件4.xlsx::Sheet1!K141
2025-05-20,11,2025-05-20T01:40,2025-05-20T01:50,2025-05-20T01:50,2025-05-20T01:50,3479.0911,0.0,579.8485166666667,0.0,579.8485166666667,0.3409,0.4333,附件/附件2.xlsx::小区负载!L141,附件/附件2.xlsx::光伏发电实际功率!L141,附件/附件4.xlsx::Sheet1!L141
2025-05-20,12,2025-05-20T01:50,2025-05-20T02:00,2025-05-20T02:00,2025-05-20T02:00,3523.35,0.0,587.225,0.0,587.225,0.3632,0.4311,附件/附件2.xlsx::小区负载!M141,附件/附件2.xlsx::光伏发电实际功率!M141,附件/附件4.xlsx::Sheet1!M141
2025-05-20,13,2025-05-20T02:00,2025-05-20T02:10,2025-05-20T02:10,2025-05-20T02:10,3514.5588,0.0,585.7597999999999,0.0,585.7597999999999,0.3679,0.4293,附件/附件2.xlsx::小区负载!N141,附件/附件2.xlsx::光伏发电实际功率!N141,附件/附件4.xlsx::Sheet1!N141
2025-05-20,14,2025-05-20T02:10,2025-05-20T02:20,2025-05-20T02:20,2025-05-20T02:20,3563.6812,0.0,593.9468666666667,0.0,593.9468666666667,0.3781,0.4324,附件/附件2.xlsx::小区负载!O141,附件/附件2.xlsx::光伏发电实际功率!O141,附件/附件4.xlsx::Sheet1!O141
2025-05-20,15,2025-05-20T02:20,2025-05-20T02:30,2025-05-20T02:30,2025-05-20T02:30,3642.69,0.0,607.115,0.0,607.115,0.419,0.4367,附件/附件2.xlsx::小区负载!P141,附件/附件2.xlsx::光伏发电实际功率!P141,附件/附件4.xlsx::Sheet1!P141
2025-05-20,16,2025-05-20T02:30,2025-05-20T02:40,2025-05-20T02:40,2025-05-20T02:40,3608.6362,0.0,601.4393666666666,0.0,601.4393666666666,0.4761,0.4348,附件/附件2.xlsx::小区负载!Q141,附件/附件2.xlsx::光伏发电实际功率!Q141,附件/附件4.xlsx::Sheet1!Q141
2025-05-20,17,2025-05-20T02:40,2025-05-20T02:50,2025-05-20T02:50,2025-05-20T02:50,3576.68,0.0,596.1133333333333,0.0,596.1133333333333,0.4841,0.4335,附件/附件2.xlsx::小区负载!R141,附件/附件2.xlsx::光伏发电实际功率!R141,附件/附件4.xlsx::Sheet1!R141
2025-05-20,18,2025-05-20T02:50,2025-05-20T03:00,2025-05-20T03:00,2025-05-20T03:00,3565.35,0.0,594.225,0.0,594.225,0.4418,0.4357,附件/附件2.xlsx::小区负载!S141,附件/附件2.xlsx::光伏发电实际功率!S141,附件/附件4.xlsx::Sheet1!S141
2025-05-20,19,2025-05-20T03:00,2025-05-20T03:10,2025-05-20T03:10,2025-05-20T03:10,3489.9985,0.0,581.6664166666667,0.0,581.6664166666667,0.415,0.4374,附件/附件2.xlsx::小区负载!T141,附件/附件2.xlsx::光伏发电实际功率!T141,附件/附件4.xlsx::Sheet1!T141
2025-05-20,20,2025-05-20T03:10,2025-05-20T03:20,2025-05-20T03:20,2025-05-20T03:20,3497.0523,0.0,582.84205,0.0,582.84205,0.4282,0.4371,附件/附件2.xlsx::小区负载!U141,附件/附件2.xlsx::光伏发电实际功率!U141,附件/附件4.xlsx::Sheet1!U141
2025-05-20,21,2025-05-20T03:20,2025-05-20T03:30,2025-05-20T03:30,2025-05-20T03:30,3591.76,0.0,598.6266666666667,0.0,598.6266666666667,0.4559,0.4356,附件/附件2.xlsx::小区负载!V141,附件/附件2.xlsx::光伏发电实际功率!V141,附件/附件4.xlsx::Sheet1!V141
2025-05-20,22,2025-05-20T03:30,2025-05-20T03:40,2025-05-20T03:40,2025-05-20T03:40,3621.0579,0.0043,603.50965,0.0007166666666666667,603.5089333333333,0.4494,0.4353,附件/附件2.xlsx::小区负载!W141,附件/附件2.xlsx::光伏发电实际功率!W141,附件/附件4.xlsx::Sheet1!W141
2025-05-20,23,2025-05-20T03:40,2025-05-20T03:50,2025-05-20T03:50,2025-05-20T03:50,3601.7155,0.0,600.2859166666666,0.0,600.2859166666666,0.4238,0.436,附件/附件2.xlsx::小区负载!X141,附件/附件2.xlsx::光伏发电实际功率!X141,附件/附件4.xlsx::Sheet1!X141
2025-05-20,24,2025-05-20T03:50,2025-05-20T04:00,2025-05-20T04:00,2025-05-20T04:00,3598.01,0.0,599.6683333333334,0.0,599.6683333333334,0.4254,0.4378,附件/附件2.xlsx::小区负载!Y141,附件/附件2.xlsx::光伏发电实际功率!Y141,附件/附件4.xlsx::Sheet1!Y141
2025-05-20,25,2025-05-20T04:00,2025-05-20T04:10,2025-05-20T04:10,2025-05-20T04:10,3646.7897,0.0605,607.7982833333333,0.010083333333333333,607.7882,0.4817,0.4401,附件/附件2.xlsx::小区负载!Z141,附件/附件2.xlsx::光伏发电实际功率!Z141,附件/附件4.xlsx::Sheet1!Z141
2025-05-20,26,2025-05-20T04:10,2025-05-20T04:20,2025-05-20T04:20,2025-05-20T04:20,3665.7277,0.0,610.9546166666667,0.0,610.9546166666667,0.4929,0.4389,附件/附件2.xlsx::小区负载!AA141,附件/附件2.xlsx::光伏发电实际功率!AA141,附件/附件4.xlsx::Sheet1!AA141
2025-05-20,27,2025-05-20T04:20,2025-05-20T04:30,2025-05-20T04:30,2025-05-20T04:30,3586.23,0.0,597.705,0.0,597.705,0.4536,0.4364,附件/附件2.xlsx::小区负载!AB141,附件/附件2.xlsx::光伏发电实际功率!AB141,附件/附件4.xlsx::Sheet1!AB141
2025-05-20,28,2025-05-20T04:30,2025-05-20T04:40,2025-05-20T04:40,2025-05-20T04:40,3438.0813,0.8428,573.01355,0.14046666666666666,572.8730833333333,0.4528,0.4393,附件/附件2.xlsx::小区负载!AC141,附件/附件2.xlsx::光伏发电实际功率!AC141,附件/附件4.xlsx::Sheet1!AC141
2025-05-20,29,2025-05-20T04:40,2025-05-20T04:50,2025-05-20T04:50,2025-05-20T04:50,3456.432,0.0,576.072,0.0,576.072,0.4534,0.4422,附件/附件2.xlsx::小区负载!AD141,附件/附件2.xlsx::光伏发电实际功率!AD141,附件/附件4.xlsx::Sheet1!AD141
2025-05-20,30,2025-05-20T04:50,2025-05-20T05:00,2025-05-20T05:00,2025-05-20T05:00,3610.68,0.0,601.78,0.0,601.78,0.4443,0.4395,附件/附件2.xlsx::小区负载!AE141,附件/附件2.xlsx::光伏发电实际功率!AE141,附件/附件4.xlsx::Sheet1!AE141
2025-05-20,31,2025-05-20T05:00,2025-05-20T05:10,2025-05-20T05:10,2025-05-20T05:10,3632.6526,36.6057,605.4421,6.10095,599.34115,0.4553,0.4333,附件/附件2.xlsx::小区负载!AF141,附件/附件2.xlsx::光伏发电实际功率!AF141,附件/附件4.xlsx::Sheet1!AF141
2025-05-20,32,2025-05-20T05:10,2025-05-20T05:20,2025-05-20T05:20,2025-05-20T05:20,3568.8361,157.9778,594.8060166666667,26.329633333333334,568.4763833333333,0.4448,0.4439,附件/附件2.xlsx::小区负载!AG141,附件/附件2.xlsx::光伏发电实际功率!AG141,附件/附件4.xlsx::Sheet1!AG141
2025-05-20,33,2025-05-20T05:20,2025-05-20T05:30,2025-05-20T05:30,2025-05-20T05:30,3513.27,366.675,585.545,61.112500000000004,524.4325,0.3784,0.4301,附件/附件2.xlsx::小区负载!AH141,附件/附件2.xlsx::光伏发电实际功率!AH141,附件/附件4.xlsx::Sheet1!AH141
2025-05-20,34,2025-05-20T05:30,2025-05-20T05:40,2025-05-20T05:40,2025-05-20T05:40,3584.1112,615.1732,597.3518666666666,102.52886666666666,494.82300000000004,0.3146,0.3713,附件/附件2.xlsx::小区负载!AI141,附件/附件2.xlsx::光伏发电实际功率!AI141,附件/附件4.xlsx::Sheet1!AI141
2025-05-20,35,2025-05-20T05:40,2025-05-20T05:50,2025-05-20T05:50,2025-05-20T05:50,4103.2489,867.6428,683.8748166666666,144.60713333333334,539.2676833333333,0.5554,0.5708,附件/附件2.xlsx::小区负载!AJ141,附件/附件2.xlsx::光伏发电实际功率!AJ141,附件/附件4.xlsx::Sheet1!AJ141
2025-05-20,36,2025-05-20T05:50,2025-05-20T06:00,2025-05-20T06:00,2025-05-20T06:00,4736.41,1110.4875,789.4016666666666,185.08124999999998,604.3204166666666,0.9287,0.9099,附件/附件2.xlsx::小区负载!AK141,附件/附件2.xlsx::光伏发电实际功率!AK141,附件/附件4.xlsx::Sheet1!AK141
2025-05-20,37,2025-05-20T06:00,2025-05-20T06:10,2025-05-20T06:10,2025-05-20T06:10,4757.6428,1349.5368,792.9404666666666,224.92280000000002,568.0176666666666,0.9238,0.9368,附件/附件2.xlsx::小区负载!AL141,附件/附件2.xlsx::光伏发电实际功率!AL141,附件/附件4.xlsx::Sheet1!AL141
2025-05-20,38,2025-05-20T06:10,2025-05-20T06:20,2025-05-20T06:20,2025-05-20T06:20,4680.4273,1593.9393,780.0712166666667,265.65655,514.4146666666667,0.8043,0.8758,附件/附件2.xlsx::小区负载!AM141,附件/附件2.xlsx::光伏发电实际功率!AM141,附件/附件4.xlsx::Sheet1!AM141
2025-05-20,39,2025-05-20T06:20,2025-05-20T06:30,2025-05-20T06:30,2025-05-20T06:30,4795.36,1865.5875,799.2266666666666,310.93125000000003,488.2954166666666,0.7965,0.8759,附件/附件2.xlsx::小区负载!AN141,附件/附件2.xlsx::光伏发电实际功率!AN141,附件/附件4.xlsx::Sheet1!AN141
2025-05-20,40,2025-05-20T06:30,2025-05-20T06:40,2025-05-20T06:40,2025-05-20T06:40,4887.9119,2184.644,814.6519833333333,364.1073333333333,450.54465000000005,0.8574,0.8601,附件/附件2.xlsx::小区负载!AO141,附件/附件2.xlsx::光伏发电实际功率!AO141,附件/附件4.xlsx::Sheet1!AO141
2025-05-20,41,2025-05-20T06:40,2025-05-20T06:50,2025-05-20T06:50,2025-05-20T06:50,4886.2803,2515.3867,814.3800500000001,419.23111666666665,395.1489333333334,0.8249,0.8442,附件/附件2.xlsx::小区负载!AP141,附件/附件2.xlsx::光伏发电实际功率!AP141,附件/附件4.xlsx::Sheet1!AP141
2025-05-20,42,2025-05-20T06:50,2025-05-20T07:00,2025-05-20T07:00,2025-05-20T07:00,4786.75,2796.975,797.7916666666666,466.16249999999997,331.62916666666666,0.7241,0.8334,附件/附件2.xlsx::小区负载!AQ141,附件/附件2.xlsx::光伏发电实际功率!AQ141,附件/附件4.xlsx::Sheet1!AQ141
2025-05-20,43,2025-05-20T07:00,2025-05-20T07:10,2025-05-20T07:10,2025-05-20T07:10,4663.5177,2987.8312,777.25295,497.9718666666667,279.28108333333336,0.7254,0.8092,附件/附件2.xlsx::小区负载!AR141,附件/附件2.xlsx::光伏发电实际功率!AR141,附件/附件4.xlsx::Sheet1!AR141
2025-05-20,44,2025-05-20T07:10,2025-05-20T07:20,2025-05-20T07:20,2025-05-20T07:20,4772.4952,3167.569,795.4158666666667,527.9281666666667,267.4877000000001,0.7289,0.7972,附件/附件2.xlsx::小区负载!AS141,附件/附件2.xlsx::光伏发电实际功率!AS141,附件/附件4.xlsx::Sheet1!AS141
2025-05-20,45,2025-05-20T07:20,2025-05-20T07:30,2025-05-20T07:30,2025-05-20T07:30,4867.17,3448.1625,811.195,574.69375,236.50125000000003,0.6752,0.7644,附件/附件2.xlsx::小区负载!AT141,附件/附件2.xlsx::光伏发电实际功率!AT141,附件/附件4.xlsx::Sheet1!AT141
2025-05-20,46,2025-05-20T07:30,2025-05-20T07:40,2025-05-20T07:40,2025-05-20T07:40,4581.4109,3893.031,763.5684833333333,648.8385,114.72998333333332,0.6449,0.6899,附件/附件2.xlsx::小区负载!AU141,附件/附件2.xlsx::光伏发电实际功率!AU141,附件/附件4.xlsx::Sheet1!AU141
2025-05-20,47,2025-05-20T07:40,2025-05-20T07:50,2025-05-20T07:50,2025-05-20T07:50,5177.2747,4366.8577,862.8791166666666,727.8096166666666,135.06950000000006,0.8227,0.86,附件/附件2.xlsx::小区负载!AV141,附件/附件2.xlsx::光伏发电实际功率!AV141,附件/附件4.xlsx::Sheet1!AV141
2025-05-20,48,2025-05-20T07:50,2025-05-20T08:00,2025-05-20T08:00,2025-05-20T08:00,6428.26,4758.45,1071.3766666666668,793.0749999999999,278.30166666666673,1.0887,1.1617,附件/附件2.xlsx::小区负载!AW141,附件/附件2.xlsx::光伏发电实际功率!AW141,附件/附件4.xlsx::Sheet1!AW141
2025-05-20,49,2025-05-20T08:00,2025-05-20T08:10,2025-05-20T08:10,2025-05-20T08:10,6727.4774,5041.7691,1121.2462333333333,840.2948500000001,280.95138333333324,1.1127,1.1683,附件/附件2.xlsx::小区负载!AX141,附件/附件2.xlsx::光伏发电实际功率!AX141,附件/附件4.xlsx::Sheet1!AX141
2025-05-20,50,2025-05-20T08:10,2025-05-20T08:20,2025-05-20T08:20,2025-05-20T08:20,6536.0842,5236.3165,1089.3473666666666,872.7194166666667,216.62795000000006,1.0361,1.0956,附件/附件2.xlsx::小区负载!AY141,附件/附件2.xlsx::光伏发电实际功率!AY141,附件/附件4.xlsx::Sheet1!AY141
2025-05-20,51,2025-05-20T08:20,2025-05-20T08:30,2025-05-20T08:30,2025-05-20T08:30,6468.88,5377.6875,1078.1466666666668,896.28125,181.86541666666668,1.0135,1.0849,附件/附件2.xlsx::小区负载!AZ141,附件/附件2.xlsx::光伏发电实际功率!AZ141,附件/附件4.xlsx::Sheet1!AZ141
2025-05-20,52,2025-05-20T08:30,2025-05-20T08:40,2025-05-20T08:40,2025-05-20T08:40,6631.0037,5544.7915,1105.1672833333334,924.1319166666667,181.03536666666665,1.0587,1.061,附件/附件2.xlsx::小区负载!BA141,附件/附件2.xlsx::光伏发电实际功率!BA141,附件/附件4.xlsx::Sheet1!BA141
2025-05-20,53,2025-05-20T08:40,2025-05-20T08:50,2025-05-20T08:50,2025-05-20T08:50,6647.4557,5952.8846,1107.9092833333334,992.1474333333334,115.76185000000002,1.0597,1.043,附件/附件2.xlsx::小区负载!BB141,附件/附件2.xlsx::光伏发电实际功率!BB141,附件/附件4.xlsx::Sheet1!BB141
2025-05-20,54,2025-05-20T08:50,2025-05-20T09:00,2025-05-20T09:00,2025-05-20T09:00,6515.14,6513.825,1085.8566666666668,1085.6375,0.21916666666675155,1.0028,1.036,附件/附件2.xlsx::小区负载!BC141,附件/附件2.xlsx::光伏发电实际功率!BC141,附件/附件4.xlsx::Sheet1!BC141
2025-05-20,55,2025-05-20T09:00,2025-05-20T09:10,2025-05-20T09:10,2025-05-20T09:10,6579.7143,6898.1456,1096.61905,1149.6909333333333,-53.07188333333337,0.974,1.0147,附件/附件2.xlsx::小区负载!BD141,附件/附件2.xlsx::光伏发电实际功率!BD141,附件/附件4.xlsx::Sheet1!BD141
2025-05-20,56,2025-05-20T09:10,2025-05-20T09:20,2025-05-20T09:20,2025-05-20T09:20,6639.1089,7155.6166,1106.51815,1192.6027666666666,-86.08461666666669,0.9466,0.9922,附件/附件2.xlsx::小区负载!BE141,附件/附件2.xlsx::光伏发电实际功率!BE141,附件/附件4.xlsx::Sheet1!BE141
2025-05-20,57,2025-05-20T09:20,2025-05-20T09:30,2025-05-20T09:30,2025-05-20T09:30,6533.77,7317.225,1088.9616666666668,1219.5375000000001,-130.57583333333332,0.9103,0.97,附件/附件2.xlsx::小区负载!BF141,附件/附件2.xlsx::光伏发电实际功率!BF141,附件/附件4.xlsx::Sheet1!BF141
2025-05-20,58,2025-05-20T09:30,2025-05-20T09:40,2025-05-20T09:40,2025-05-20T09:40,6354.4548,7353.3117,1059.0758,1225.55195,-166.47614999999996,0.8903,0.9422,附件/附件2.xlsx::小区负载!BG141,附件/附件2.xlsx::光伏发电实际功率!BG141,附件/附件4.xlsx::Sheet1!BG141
2025-05-20,59,2025-05-20T09:40,2025-05-20T09:50,2025-05-20T09:50,2025-05-20T09:50,6432.6013,7450.8127,1072.1002166666667,1241.8021166666667,-169.70190000000002,0.8749,0.9569,附件/附件2.xlsx::小区负载!BH141,附件/附件2.xlsx::光伏发电实际功率!BH141,附件/附件4.xlsx::Sheet1!BH141
2025-05-20,60,2025-05-20T09:50,2025-05-20T10:00,2025-05-20T10:00,2025-05-20T10:00,6672.46,7624.0875,1112.0766666666666,1270.6812499999999,-158.60458333333327,0.8731,0.9977,附件/附件2.xlsx::小区负载!BI141,附件/附件2.xlsx::光伏发电实际功率!BI141,附件/附件4.xlsx::Sheet1!BI141
2025-05-20,61,2025-05-20T10:00,2025-05-20T10:10,2025-05-20T10:10,2025-05-20T10:10,6631.766,7699.3888,1105.2943333333333,1283.2314666666666,-177.93713333333335,0.8969,0.9919,附件/附件2.xlsx::小区负载!BJ141,附件/附件2.xlsx::光伏发电实际功率!BJ141,附件/附件4.xlsx::Sheet1!BJ141
2025-05-20,62,2025-05-20T10:10,2025-05-20T10:20,2025-05-20T10:20,2025-05-20T10:20,6423.812,7668.4644,1070.6353333333334,1278.0774,-207.44206666666665,0.8544,0.9588,附件/附件2.xlsx::小区负载!BK141,附件/附件2.xlsx::光伏发电实际功率!BK141,附件/附件4.xlsx::Sheet1!BK141
2025-05-20,63,2025-05-20T10:20,2025-05-20T10:30,2025-05-20T10:30,2025-05-20T10:30,6313.15,7700.325,1052.1916666666666,1283.3875,-231.19583333333335,0.8098,0.9549,附件/附件2.xlsx::小区负载!BL141,附件/附件2.xlsx::光伏发电实际功率!BL141,附件/附件4.xlsx::Sheet1!BL141
2025-05-20,64,2025-05-20T10:30,2025-05-20T10:40,2025-05-20T10:40,2025-05-20T10:40,6448.3275,7952.3007,1074.72125,1325.38345,-250.6621999999999,0.8959,0.9839,附件/附件2.xlsx::小区负载!BM141,附件/附件2.xlsx::光伏发电实际功率!BM141,附件/附件4.xlsx::Sheet1!BM141
2025-05-20,65,2025-05-20T10:40,2025-05-20T10:50,2025-05-20T10:50,2025-05-20T10:50,6503.17,8025.4549,1083.8616666666667,1337.5758166666667,-253.71414999999993,0.8075,0.799,附件/附件2.xlsx::小区负载!BN141,附件/附件2.xlsx::光伏发电实际功率!BN141,附件/附件4.xlsx::Sheet1!BN141
2025-05-20,66,2025-05-20T10:50,2025-05-20T11:00,2025-05-20T11:00,2025-05-20T11:00,6429.61,7926.1125,1071.6016666666667,1321.01875,-249.4170833333334,0.5594,0.5025,附件/附件2.xlsx::小区负载!BO141,附件/附件2.xlsx::光伏发电实际功率!BO141,附件/附件4.xlsx::Sheet1!BO141
2025-05-20,67,2025-05-20T11:00,2025-05-20T11:10,2025-05-20T11:10,2025-05-20T11:10,6458.3401,8030.8881,1076.3900166666667,1338.48135,-262.0913333333333,0.4895,0.4662,附件/附件2.xlsx::小区负载!BP141,附件/附件2.xlsx::光伏发电实际功率!BP141,附件/附件4.xlsx::Sheet1!BP141
2025-05-20,68,2025-05-20T11:10,2025-05-20T11:20,2025-05-20T11:20,2025-05-20T11:20,6366.1468,8033.105,1061.0244666666667,1338.8508333333332,-277.8263666666665,0.5107,0.5007,附件/附件2.xlsx::小区负载!BQ141,附件/附件2.xlsx::光伏发电实际功率!BQ141,附件/附件4.xlsx::Sheet1!BQ141
2025-05-20,69,2025-05-20T11:20,2025-05-20T11:30,2025-05-20T11:30,2025-05-20T11:30,6233.04,7875.3375,1038.84,1312.5562499999999,-273.71624999999995,0.5163,0.4827,附件/附件2.xlsx::小区负载!BR141,附件/附件2.xlsx::光伏发电实际功率!BR141,附件/附件4.xlsx::Sheet1!BR141
2025-05-20,70,2025-05-20T11:30,2025-05-20T11:40,2025-05-20T11:40,2025-05-20T11:40,6361.3743,7818.9623,1060.2290500000001,1303.1603833333334,-242.9313333333333,0.4998,0.4785,附件/附件2.xlsx::小区负载!BS141,附件/附件2.xlsx::光伏发电实际功率!BS141,附件/附件4.xlsx::Sheet1!BS141
2025-05-20,71,2025-05-20T11:40,2025-05-20T11:50,2025-05-20T11:50,2025-05-20T11:50,6286.9434,7706.8322,1047.8239,1284.4720333333332,-236.64813333333328,0.4847,0.4662,附件/附件2.xlsx::小区负载!BT141,附件/附件2.xlsx::光伏发电实际功率!BT141,附件/附件4.xlsx::Sheet1!BT141
2025-05-20,72,2025-05-20T11:50,2025-05-20T12:00,2025-05-20T12:00,2025-05-20T12:00,5993.29,7512.5625,998.8816666666667,1252.09375,-253.21208333333334,0.4809,0.4432,附件/附件2.xlsx::小区负载!BU141,附件/附件2.xlsx::光伏发电实际功率!BU141,附件/附件4.xlsx::Sheet1!BU141
2025-05-20,73,2025-05-20T12:00,2025-05-20T12:10,2025-05-20T12:10,2025-05-20T12:10,5931.0528,7395.5778,988.5088000000001,1232.5963,-244.08749999999995,0.481,0.4411,附件/附件2.xlsx::小区负载!BV141,附件/附件2.xlsx::光伏发电实际功率!BV141,附件/附件4.xlsx::Sheet1!BV141
2025-05-20,74,2025-05-20T12:10,2025-05-20T12:20,2025-05-20T12:20,2025-05-20T12:20,5860.9372,7301.3589,976.8228666666668,1216.89315,-240.07028333333332,0.4922,0.4551,附件/附件2.xlsx::小区负载!BW141,附件/附件2.xlsx::光伏发电实际功率!BW141,附件/附件4.xlsx::Sheet1!BW141
2025-05-20,75,2025-05-20T12:20,2025-05-20T12:30,2025-05-20T12:30,2025-05-20T12:30,5767.8,7190.175,961.3000000000001,1198.3625,-237.0625,0.5074,0.4463,附件/附件2.xlsx::小区负载!BX141,附件/附件2.xlsx::光伏发电实际功率!BX141,附件/附件4.xlsx::Sheet1!BX141
2025-05-20,76,2025-05-20T12:30,2025-05-20T12:40,2025-05-20T12:40,2025-05-20T12:40,5921.774,7114.1234,986.9623333333334,1185.6872333333333,-198.72490000000002,0.5302,0.4113,附件/附件2.xlsx::小区负载!BY141,附件/附件2.xlsx::光伏发电实际功率!BY141,附件/附件4.xlsx::Sheet1!BY141
2025-05-20,77,2025-05-20T12:40,2025-05-20T12:50,2025-05-20T12:50,2025-05-20T12:50,6128.7443,7198.4045,1021.4573833333334,1199.7340833333333,-178.2766999999999,0.668,0.5682,附件/附件2.xlsx::小区负载!BZ141,附件/附件2.xlsx::光伏发电实际功率!BZ141,附件/附件4.xlsx::Sheet1!BZ141
2025-05-20,78,2025-05-20T12:50,2025-05-20T13:00,2025-05-20T13:00,2025-05-20T13:00,6290.04,7345.575,1048.34,1224.2625,-175.92249999999999,0.8557,0.8279,附件/附件2.xlsx::小区负载!CA141,附件/附件2.xlsx::光伏发电实际功率!CA141,附件/附件4.xlsx::Sheet1!CA141
2025-05-20,79,2025-05-20T13:00,2025-05-20T13:10,2025-05-20T13:10,2025-05-20T13:10,6460.561,7275.7123,1076.7601666666667,1212.6187166666666,-135.85855000000006,0.9028,0.8636,附件/附件2.xlsx::小区负载!CB141,附件/附件2.xlsx::光伏发电实际功率!CB141,附件/附件4.xlsx::Sheet1!CB141
2025-05-20,80,2025-05-20T13:10,2025-05-20T13:20,2025-05-20T13:20,2025-05-20T13:20,6456.2974,6947.4359,1076.0495666666668,1157.9059833333333,-81.85641666666668,0.908,0.8416,附件/附件2.xlsx::小区负载!CC141,附件/附件2.xlsx::光伏发电实际功率!CC141,附件/附件4.xlsx::Sheet1!CC141
2025-05-20,81,2025-05-20T13:20,2025-05-20T13:30,2025-05-20T13:30,2025-05-20T13:30,6271.7,6561.3375,1045.2833333333333,1093.5562499999999,-48.27291666666664,0.9427,0.8618,附件/附件2.xlsx::小区负载!CD141,附件/附件2.xlsx::光伏发电实际功率!CD141,附件/附件4.xlsx::Sheet1!CD141
2025-05-20,82,2025-05-20T13:30,2025-05-20T13:40,2025-05-20T13:40,2025-05-20T13:40,6131.5727,6408.8533,1021.9287833333333,1068.1422166666666,-46.21343333333334,0.975,0.8623,附件/附件2.xlsx::小区负载!CE141,附件/附件2.xlsx::光伏发电实际功率!CE141,附件/附件4.xlsx::Sheet1!CE141
2025-05-20,83,2025-05-20T13:40,2025-05-20T13:50,2025-05-20T13:50,2025-05-20T13:50,6208.0863,6424.4478,1034.68105,1070.7413,-36.060249999999996,0.9696,0.9026,附件/附件2.xlsx::小区负载!CF141,附件/附件2.xlsx::光伏发电实际功率!CF141,附件/附件4.xlsx::Sheet1!CF141
2025-05-20,84,2025-05-20T13:50,2025-05-20T14:00,2025-05-20T14:00,2025-05-20T14:00,6389.12,6415.95,1064.8533333333332,1069.325,-4.471666666666654,0.9451,0.9754,附件/附件2.xlsx::小区负载!CG141,附件/附件2.xlsx::光伏发电实际功率!CG141,附件/附件4.xlsx::Sheet1!CG141
2025-05-20,85,2025-05-20T14:00,2025-05-20T14:10,2025-05-20T14:10,2025-05-20T14:10,6387.5314,6299.5622,1064.5885666666666,1049.9270333333334,14.661533333333258,0.951,1.0002,附件/附件2.xlsx::小区负载!CH141,附件/附件2.xlsx::光伏发电实际功率!CH141,附件/附件4.xlsx::Sheet1!CH141
2025-05-20,86,2025-05-20T14:10,2025-05-20T14:20,2025-05-20T14:20,2025-05-20T14:20,6289.0401,6528.0888,1048.17335,1088.0148000000002,-39.841450000000044,0.9469,0.9978,附件/附件2.xlsx::小区负载!CI141,附件/附件2.xlsx::光伏发电实际功率!CI141,附件/附件4.xlsx::Sheet1!CI141
