date,start_slot,end_slot,interval_label,emergency_kwh
2025-10-16,42,45,06:50-07:30,100.69288285714285
2025-10-16,47,47,07:40-07:50,274.5211646211611
2025-10-16,54,54,08:50-09:00,263.6212421084188
2025-10-16,58,58,09:30-09:40,11.458166666666557
2025-10-16,85,102,14:00-17:00,1882.9162478791882
2025-10-16,105,113,17:20-18:50,455.4908147095228
2025-10-16,119,119,19:40-19:50,40.4410584424769
2025-10-16,122,122,20:10-20:20,591.6564648735955
2025-10-16,125,125,20:40-20:50,28.54846719971922
2025-10-16,129,131,21:20-21:50,64.73614614286018
2025-10-17,21,21,03:20-03:30,45.11484203655315
2025-10-17,96,98,15:50-16:20,159.2210835014924
2025-10-17,100,101,16:30-16:50,132.99554428571432
2025-10-17,103,107,17:00-17:50,213.22307225311926
2025-10-18,3,3,00:20-00:30,82.39266666666668
2025-10-18,18,18,02:50-03:00,101.4033333333332
2025-10-18,95,96,15:40-16:00,63.76054133333122
2025-10-18,98,102,16:10-17:00,317.2146625619064
2025-10-18,105,107,17:20-17:50,145.15220552380794
2025-10-19,57,57,09:20-09:30,98.60749999999996
2025-10-19,85,90,14:00-15:00,943.9059690476189
2025-10-19,92,104,15:10-17:20,771.0827346523811
2025-10-19,107,107,17:40-17:50,8.596774761904696
2025-10-19,110,110,18:10-18:20,73.47154333333334
2025-10-20,56,61,09:10-10:10,742.1425485967347
2025-10-20,88,89,14:30-14:50,223.59988014844026
2025-10-20,101,101,16:40-16:50,35.19061285714312
2025-10-20,105,107,17:20-17:50,24.7987813168704
2025-10-21,58,61,09:30-10:10,318.05786666666654
2025-10-21,84,89,13:50-14:50,689.8303833333337
2025-10-21,95,95,15:40-15:50,11.787728800000991
2025-10-21,102,102,16:50-17:00,4.355619047619058
2025-10-21,105,111,17:20-18:30,257.03321152135936
2025-10-21,113,113,18:40-18:50,33.56657333333336
2025-10-22,56,62,09:10-10:20,1234.840166666667
2025-10-22,94,97,15:30-16:10,46.86258689523868
2025-10-22,99,102,16:20-17:00,74.53451019475945
2025-10-22,105,110,17:20-18:20,369.62217078092095
2025-10-23,94,95,15:30-15:50,17.277056666666454
2025-10-23,102,104,16:50-17:20,70.86989571428546
2025-10-23,106,108,17:30-18:00,164.01364714285768
2025-10-24,34,35,05:30-05:50,213.21215909053555
2025-10-24,94,106,15:30-17:40,697.4166786756558
2025-10-24,126,127,20:50-21:10,111.51151752568094
2025-10-25,9,9,01:20-01:30,76.35366666666675
2025-10-25,95,107,15:40-17:50,573.9406100000008
2025-10-26,99,99,16:20-16:30,4.055083333333471
2025-10-26,102,108,16:50-18:00,260.36646552819207
2025-10-27,89,90,14:40-15:00,126.94551581699452
2025-10-27,92,107,15:10-17:50,495.7740179387221
2025-10-28,93,94,15:20-15:40,9.524903607828652
2025-10-28,97,98,16:00-16:20,40.66684904761894
2025-10-28,101,103,16:40-17:10,26.52094857142847
2025-10-29,58,63,09:30-10:30,738.625816666667
2025-10-29,83,89,13:40-14:50,863.8585333333335
2025-10-29,96,97,15:50-16:10,21.211610476190344
2025-10-29,100,101,16:30-16:50,31.432362857142408
2025-10-29,104,113,17:10-18:50,780.0382212388615
2025-10-29,122,131,20:10-21:50,571.11757044262
2025-10-30,95,99,15:40-16:30,103.49974928571294
2025-10-30,101,103,16:40-17:10,56.38204428571406
2025-10-30,105,108,17:20-18:00,150.46462802965405
2025-10-30,111,111,18:20-18:30,51.56656270073397
2025-10-31,33,33,05:20-05:30,49.97562002898078
2025-10-31,93,102,15:20-17:00,509.9899080952376
2025-10-31,105,105,17:20-17:30,64.93719988523415
2025-11-01,21,22,03:20-03:40,106.33047843849776
2025-11-01,93,95,15:20-15:50,78.15077380952425
2025-11-01,97,98,16:00-16:20,89.39002476190461
2025-11-01,101,105,16:40-17:30,225.00648220476324
2025-11-02,81,84,13:20-14:00,200.5601999999999
2025-11-02,86,86,14:10-14:20,7.913869681554317
2025-11-02,102,104,16:50-17:20,56.33605761904785
2025-11-02,112,112,18:30-18:40,105.00213999999994
2025-11-02,126,126,20:50-21:00,26.88333333333344
2025-11-03,99,99,16:20-16:30,14.762928571428489
2025-11-03,101,104,16:40-17:20,36.59272305185119
2025-11-03,106,108,17:30-18:00,129.8301552380948
2025-11-04,37,37,06:00-06:10,2.900702380952339
2025-11-04,99,99,16:20-16:30,7.759566823565791
2025-11-04,103,107,17:00-17:50,170.2627481187532
2025-11-04,126,128,20:50-21:20,88.84789331855586
2025-11-05,95,102,15:40-17:00,235.91648866560357
2025-11-05,104,105,17:10-17:30,39.71829216019139
2025-11-05,113,113,18:40-18:50,26.526371048200986
2025-11-06,58,59,09:30-09:50,526.4492833333333
2025-11-06,62,64,10:10-10:40,223.9736999999999
2025-11-06,83,89,13:40-14:50,297.3492992325219
2025-11-06,101,102,16:40-17:00,28.559661428571687
2025-11-06,106,107,17:30-17:50,74.66083333333353
2025-11-06,112,112,18:30-18:40,46.558645489369916
2025-11-06,126,131,20:50-21:50,205.81237529239274
2025-11-07,46,47,07:30-07:50,339.5433963475784
2025-11-07,50,51,08:10-08:30,99.48180536136137
2025-11-07,94,94,15:30-15:40,29.713898571428558
2025-11-07,103,106,17:00-17:40,229.85297133381445
2025-11-08,94,94,15:30-15:40,26.60573281904624
2025-11-08,98,100,16:10-16:40,109.14180142381042
2025-11-08,102,103,16:50-17:10,70.11402047619043
2025-11-09,89,89,14:40-14:50,360.1845833333333
2025-11-09,92,94,15:10-15:40,145.26463047619086
2025-11-09,98,100,16:10-16:40,41.722031969623686
2025-11-09,102,105,16:50-17:30,93.63210641975441
2025-11-09,112,113,18:30-18:50,69.9307912660378
2025-11-09,126,127,20:50-21:10,74.16182000000015
2025-11-10,83,89,13:40-14:50,1114.9196280816805
2025-11-10,92,92,15:10-15:20,16.095552380952654
2025-11-10,94,100,15:30-16:40,342.6281200574405
2025-11-10,102,104,16:50-17:20,86.33779759553323
2025-11-10,106,107,17:30-17:50,51.66072904761913
2025-11-10,110,110,18:10-18:20,94.63365333333354
2025-11-10,112,113,18:30-18:50,144.44352767070382
2025-11-10,126,126,20:50-21:00,28.038069648305736
2025-11-11,95,100,15:40-16:40,87.65496619047656
2025-11-11,104,104,17:10-17:20,51.22971376666658
2025-11-12,98,98,16:10-16:20,8.277200574826736
2025-11-12,101,102,16:40-17:00,60.019901904761774
2025-11-13,89,89,14:40-14:50,201.21320356655954
2025-11-13,100,106,16:30-17:40,159.23057105840087
2025-11-14,93,95,15:20-15:50,180.64074619047625
2025-11-14,98,100,16:10-16:40,132.6499169135796
2025-11-15,47,47,07:40-07:50,46.35653321402441
2025-11-15,50,51,08:10-08:30,83.90767673360057
2025-11-15,96,96,15:50-16:00,49.51339285714289
2025-11-16,98,102,16:10-17:00,99.62556160000068
2025-11-16,107,108,17:40-18:00,118.00433714285714
2025-11-17,101,102,16:40-17:00,51.040559523809485
2025-11-18,89,89,14:40-14:50,58.92279577904037
2025-11-18,98,98,16:10-16:20,27.643373333333443
2025-11-18,102,103,16:50-17:10,26.365518095237995
2025-11-19,98,99,16:10-16:30,32.441830000000124
2025-11-19,125,127,20:40-21:10,75.32363480017426
2025-11-19,130,130,21:30-21:40,2.5091918333336025
2025-11-20,102,102,16:50-17:00,50.06808333333318
2025-11-21,46,46,07:30-07:40,7.7669515752613165
2025-11-21,96,96,15:50-16:00,8.919128765136499
2025-11-22,55,55,09:00-09:10,10.417896661904297
2025-11-24,126,126,20:50-21:00,8.506259740987343
2025-11-26,96,97,15:50-16:10,38.39412285238251
2025-11-27,98,99,16:10-16:30,73.52314571428596
2025-11-29,90,96,14:50-16:00,299.2260627523817
2025-11-29,106,108,17:30-18:00,319.4501986033018
2025-11-29,110,110,18:10-18:20,63.96810836627225
2025-11-29,122,122,20:10-20:20,72.85049486274596
2025-11-29,125,126,20:40-21:00,425.8863855957218
2025-11-29,129,129,21:20-21:30,35.470666666666546
2025-11-30,78,84,12:50-14:00,519.8844054069907
2025-11-30,87,87,14:20-14:30,104.59731834782244
2025-11-30,89,89,14:40-14:50,429.73688333333337
2025-11-30,96,97,15:50-16:10,34.31578429159285
2025-11-30,113,113,18:40-18:50,16.45414884199596
2025-11-30,123,123,20:20-20:30,33.17005952344368
2025-11-30,129,129,21:20-21:30,36.82294106632478
2025-12-01,22,22,03:30-03:40,11.80483811190527
2025-12-01,24,24,03:50-04:00,13.915118360236624
2025-12-01,26,33,04:10-05:30,713.1704033333332
2025-12-01,35,45,05:40-07:30,1272.9224093172697
2025-12-01,47,49,07:40-08:10,185.51499952380996
2025-12-01,57,59,09:20-09:50,1222.7999147615237
2025-12-01,61,65,10:00-10:50,1055.947881973642
2025-12-01,78,84,12:50-14:00,1082.4272901898096
2025-12-01,87,89,14:20-14:50,509.80924032368597
2025-12-01,94,95,15:30-15:50,29.341502857143155
2025-12-01,99,99,16:20-16:30,6.148392857142852
2025-12-01,101,101,16:40-16:50,9.521153333333253
2025-12-01,107,111,17:40-18:30,161.8061510666655
2025-12-01,122,122,20:10-20:20,120.26037320958483
2025-12-02,24,24,03:50-04:00,10.137866807028509
2025-12-02,26,26,04:10-04:20,50.75231085743367
2025-12-02,28,32,04:30-05:20,479.2314200000003
2025-12-02,35,45,05:40-07:30,1062.874502415078
2025-12-02,47,50,07:40-08:20,276.0876090476189
2025-12-02,57,59,09:20-09:50,1456.8415468804124
2025-12-02,61,65,10:00-10:50,1493.1256998571766
2025-12-02,78,89,12:50-14:50,2268.4053287686775
2025-12-02,97,98,16:00-16:20,60.79905761904749
2025-12-02,101,105,16:40-17:30,91.39669920000225
2025-12-02,108,113,17:50-18:50,600.4300318961464
2025-12-03,26,30,04:10-05:00,432.5539650264591
2025-12-03,33,33,05:20-05:30,48.9756666666666
2025-12-03,35,45,05:40-07:30,857.4321178808683
2025-12-03,47,49,07:40-08:10,151.18369619047667
2025-12-03,57,59,09:20-09:50,968.2365895238096
2025-12-03,62,64,10:10-10:40,523.9582076552988
2025-12-03,78,89,12:50-14:50,2552.70867030674
2025-12-03,98,100,16:10-16:40,96.946518095238
2025-12-04,22,22,03:30-03:40,0.33711152605157224
2025-12-04,26,29,04:10-04:50,378.1583359028975
2025-12-04,31,33,05:00-05:30,238.50321375110883
2025-12-04,35,44,05:40-07:20,1010.144722772499
2025-12-04,47,50,07:40-08:20,177.5988090476194
2025-12-04,56,65,09:10-10:50,2222.1697815765283
2025-12-04,89,89,14:40-14:50,355.7793512439034
2025-12-04,95,98,15:40-16:20,48.18518335655514
2025-12-04,100,101,16:30-16:50,49.24640238095264
2025-12-04,103,104,17:00-17:20,59.37043897119097
2025-12-04,107,110,17:40-18:20,172.1378531575456
2025-12-04,122,125,20:10-20:50,170.54022318267664
2025-12-05,30,31,04:50-05:10,218.25613086570746
2025-12-05,33,33,05:20-05:30,91.23066666666665
2025-12-05,45,47,07:20-07:50,1435.5932500000001
2025-12-05,53,57,08:40-09:30,469.10715923429683
2025-12-05,88,89,14:30-14:50,72.83278333333328
2025-12-05,92,92,15:10-15:20,15.899830000000065
2025-12-05,95,96,15:40-16:00,24.12682333333305
2025-12-05,102,108,16:50-18:00,623.3535376014055
2025-12-05,112,112,18:30-18:40,116.11505010755269
2025-12-05,125,125,20:40-20:50,330.0626943080269
2025-12-05,131,131,21:40-21:50,23.038024799999754
2025-12-06,29,30,04:40-05:00,266.76093100496934
2025-12-06,33,33,05:20-05:30,73.93700000000007
2025-12-06,35,35,05:40-05:50,248.1786087810398
2025-12-06,45,47,07:20-07:50,1017.7380049970828
2025-12-06,53,59,08:40-09:50,685.9182584216667
2025-12-06,92,92,15:10-15:20,29.135862380952403
2025-12-06,95,101,15:40-16:50,224.5442780952385
2025-12-06,104,104,17:10-17:20,18.67403923574354
2025-12-06,107,108,17:40-18:00,518.9933485714286
2025-12-06,110,112,18:10-18:40,814.2631597557238
2025-12-06,122,122,20:10-20:20,151.6974647355588
2025-12-06,125,125,20:40-20:50,362.97458626821236
2025-12-06,127,129,21:00-21:30,107.27233683127605
2025-12-07,47,48,07:40-08:00,90.90815704515276
2025-12-07,62,65,10:10-10:50,159.84864283324256
2025-12-07,78,79,12:50-13:10,143.58772380952382
2025-12-07,83,83,13:40-13:50,83.19564142857155
2025-12-07,89,89,14:40-14:50,520.38835
2025-12-07,94,95,15:30-15:50,27.591432877481395
2025-12-07,100,101,16:30-16:50,43.27417333333293
2025-12-07,106,107,17:30-17:50,29.283491836411308
2025-12-07,110,110,18:10-18:20,39.448794285714335
2025-12-07,112,113,18:30-18:50,165.52331735870808
2025-12-08,83,83,13:40-13:50,23.882231580445378
2025-12-09,48,50,07:50-08:20,59.021489523809464
2025-12-10,37,37,06:00-06:10,15.904524285714501
2025-12-10,100,100,16:30-16:40,25.102029047619297
2025-12-12,100,103,16:30-17:10,79.89704439947086
2025-12-12,125,128,20:40-21:20,235.2948272000054
2025-12-14,95,95,15:40-15:50,19.902647142857234
2025-12-14,100,100,16:30-16:40,23.19131761904761
2025-12-15,106,106,17:30-17:40,24.848723199122787
2025-12-19,90,90,14:50-15:00,7.750821428571328
2025-12-22,104,104,17:10-17:20,28.59163476190462
2025-12-24,102,102,16:50-17:00,35.74679917275398
2025-12-28,107,107,17:40-17:50,39.305824761904766
2025-12-29,99,99,16:20-16:30,31.150757593138312
